Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
18915.9043457,nan,0.498563535062,878.512675291,117539.700313,nan,17.819159687,5458.9045645,18939.4595197,nan,0.97709850987,879.606649891,4024.44236988,nan,0.00820839832444,186.907459897,4065.14533954,nan,0.0146497718916,188.797830778,8187.592746,nan,0.0757094184841,380.256945478,44851.1513111,nan,1.42866950396,2083.02517331,200,202
