Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
14399.1161821,24019.7099258,0.123242856566,302.21163362,391012.679158,21185249.634,60.6780283688,8206.65511965,36428.180367,330907.353291,1.06228339591,764.562196683,884.088253777,0.0866075997743,8.52997472062e-05,18.5554274345,894.259038133,0.207788440194,0.000186975747617,18.7688939637,1766.73375317,1.69384788607,0.00109397923936,37.080574041,43057.1523095,4912.0725817,0.108306003518,903.692433195,216,217
