Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
1.63956841474e+290,37054.7428115,0.611554838599,1062.92120773,1.79532741415e+294,2126533.55993,22.4497586425,6350.76988738,inf,120892.030875,1.38808168443,1083.9643064,4022.59697623,26.6738893769,0.00627187511658,186.821623707,4082.97827646,74.1669018434,0.0155036491751,189.62499455,12171.152039,1209.97403816,0.10729554304,564.903314514,55330.9181275,84123.2106749,1.52879476274,2569.1945167,364,194
