FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
1336,CHN42631,scmx__,sc,24511.546080500000244,12482492.327999999746680
1337,CHN42634,smmxvr,sm,118385.339279000007082,177968794.490000009536743
1338,CHN42658,mtpu__,mt,104194.930003999994369,457602868.857999980449677
1339,CHN42670,suss__,su,78567.102779699998791,89275201.350700005888939
1340,CHN42675,pa____,pa,47683.101402400003280,130492085.964000001549721
1341,CHN42690,smss__,sm,345751.055854999984149,796556432.639000058174133
1342,CHN42691,smmx__,sm,34275.115038099997037,54332408.445299997925758
1343,CHN42693,smmx__,sm,125777.975170000005164,86772818.873199999332428
1344,CHN42696,suss__,su,486111.253857999981847,749123072.634999990463257
1345,CHN42702,sumx__,su,143085.045624999998836,170708468.279000014066696
1346,CHN42706,smmx__,sm,12803.384469399999944,9241310.752429999411106
1347,CHN42707,scmx__,sc,30840.028949700001249,54714024.612499997019768
1348,CHN42718,scmx__,sc,19672.433677000000898,17898127.272100001573563
1349,CHN42719,pa____,pa,41934.867343999998411,46169845.416900001466274
1350,CHN42720,ssshmt,ss,29683.386725899999874,47172625.185400001704693
1351,CHN42724,smmxvr,sm,30434.360975499999768,16259892.155899999663234
1352,CHN42731,pa____,pa,17305.985813300001610,9722078.068320000544190
1353,CHN42736,smmxvr,sm,10978.579823100000795,4337495.680719999596477
1354,CHN42740,suss__,su,45327.540123999999196,40037365.873599998652935
1355,CHN42745,scpuvr,sc,5996.653331329999673,455297.249161000014283
1356,CHN42747,smmx__,sm,7331.169165579999571,1835752.782589999958873
1357,CHN42750,smmxvr,sm,14561.252304300000105,4212549.419619999825954
1358,CHN42753,smmx__,sm,234004.612920000014128,344636871.998000025749207
1359,CHN42759,pa____,pa,10816.916426899999351,5438552.317569999955595
1360,CHN42767,smmxvr,sm,89695.769979799995781,47392213.974500000476837
1361,CHN42782,smmx__,sm,122207.055147999999463,175297418.110000014305115
1362,CHN42787,smmxvr,sm,24125.017523999998957,6476893.948529999703169
1363,CHN42793,sumx__,su,39053.130286999999953,16653438.766799999400973
1364,CHN42795,pa____,pa,15479.661014999999679,15457507.174200000241399
1365,CHN42796,mt____,mt,34490.391934100000071,36796079.969700001180172
1366,CHN42797,smmxvr,sm,96699.643999799998710,113582942.579999998211861
1367,CHN42802,pa____,pa,55813.927678400003060,89291002.846699997782707
1368,CHN42822,pb____,pb,25210.608982900001138,26621000.814899999648333
1369,CHN42828,smmxvr,sm,225162.205115999997361,184713938.057999998331070
1370,CHN42838,smmxvr,sm,14681.596012899999550,9757811.606879999861121
1371,CHN42839,sumx__,su,51132.280954900001234,43437957.429099999368191
1372,CHN42845,smmxvr,sm,27539.269580799998948,19966333.082800000905991
1373,CHN42851,smmx__,sm,440152.979961999983061,852683270.225000023841858
1374,CHN42862,mtpu__,mt,181852.242300999991130,348864483.226000010967255
1375,CHN42871,scmx__,sc,85549.640210700003081,165365685.648999989032745
1376,CHN42877,pa____,pa,17527.182254499999544,16319087.462200000882149
1377,CHN42890,pa____,pa,16849.033188800000062,20351506.538300000131130
1378,CHN42892,smmxvr,sm,35332.067171900001995,22957102.983699999749660
1379,CHN42909,pa____,pa,16468.675139499999204,9810146.804470000788569
1380,CHN42911,smmxvr,sm,117942.176707999999053,91634523.291700005531311
1381,CHN42913,smshgl,sm,52976.390956800001732,192267703.141999989748001
1382,CHN42917,smmxvr,sm,20128.688448600001720,18565893.654199998825788
1383,CHN42931,mtpu__,mt,22625.544015600000421,15329226.702500000596046
1384,CHN42943,smmxvr,sm,18633.858541900001001,15904543.262000000104308
1385,CHN42953,pa____,pa,21475.359729399999196,33373957.756799999624491
1386,CHN42955,suss__,su,23979.803233700000419,16024505.363199999555945
1387,CHN42963,smmxvr,sm,20652.625387899999623,13486204.487099999561906
1388,CHN42971,smmxvr,sm,120938.307555999999749,91509540.233400002121925
1389,CHN42979,pa____,pa,24739.806066000001010,40226416.720399998128414
1390,CHN42984,pa____,pa,53545.947004000001471,151871230.604000002145767
1391,CHN42987,smmxvr,sm,647756.011170999961905,1151338665.059999942779541
1392,CHN43002,smmxvr,sm,17638.283325699998386,4940859.101719999685884
1393,CHN43008,mtpu__,mt,12308.704821699999229,6408519.206790000200272
1394,CHN43021,smmxvr,sm,257204.023952999996254,335159526.662000000476837
1395,CHN43044,smmxvr,sm,93535.082278600006248,149873597.287000000476837
1396,CHN43050,pb____,pb,25473.650213100001565,21962553.742699999362230
1397,CHN43052,mtpu__,mt,23130.591926400000375,9348548.940300000831485
1398,CHN43063,ssshmt,ss,169125.307054000004428,478142966.359000027179718
1399,CHN43077,smmxvr,sm,50903.263657399998920,47352860.912000000476837
1400,CHN43078,smmx__,sm,9523.154558199999883,1844516.363829999929294
1401,CHN43081,smmx__,sm,53086.883535200002370,36873167.932899996638298
1402,CHN43083,smmx__,sm,176078.067501999990782,348656173.859000027179718
1403,CHN43086,smmx__,sm,22857.831008699999074,14423058.841099999845028
1404,CHN43089,smmxvr,sm,37530.376550799999677,20946075.093499999493361
1405,CHN43090,smmx__,sm,1446023.663050000090152,13020769140.700000762939453
1406,CHN43095,sumx__,su,26697.628333000000566,34891521.523699998855591
1407,CHN43110,ssmx__,ss,117805.821807000000263,137620362.995000004768372
1408,CHN43111,pa____,pa,27695.956497499999386,29113839.773299999535084
1409,CHN43115,smmxvr,sm,36552.636939399999392,18496126.415500000119209
1410,CHN43121,smmx__,sm,29979.266806200001156,21138455.549199998378754
1411,CHN43125,pb____,pb,8525.931429120000757,3570150.898159999866039
1412,CHN43126,smmx__,sm,365762.835827999981120,1767146717.990000009536743
1413,CHN43142,pi____,pi,5252.482185830000162,1629834.935619999887422
1414,CHN43146,scmx__,sc,84540.531191799993394,72717438.285199999809265
1415,CHN43155,pb____,pb,12770.338282500000787,2775582.316610000096262
1416,CHN43157,mtpu__,mt,60952.502487700003257,37111994.395099997520447
1417,CHN43164,pi____,pi,31398.884845799999312,26237439.792300000786781
1418,CHN43165,smmxvr,sm,15939.979998200000409,10117992.483100000768900
1419,CHN43170,smmxvr,sm,13349.962011100000382,6979368.612619999796152
1420,CHN43171,suss__,su,540993.983851999975741,2530344266.869999885559082
1421,CHN43172,pb____,pb,15325.664381700000376,3349965.594120000023395
1422,CHN43177,pa____,pa,26276.335225999999238,39499294.141199998557568
1423,CHN43185,vb____,vb,256068.839046000008238,290059631.976000010967255
1424,CHN43196,pb____,pb,5938.756282950000241,1113036.432470000116155
1425,CHN43205,smmxvr,sm,13675.005368699999963,11930585.774499999359250
1426,CHN43212,scpuvr,sc,1895.209436439999990,37901.933425000002899
1427,CHN43241,vb____,vb,77291.372895199994673,87711804.987399995326996
1428,CHN43243,ssshmt,ss,209078.913285999995423,275683854.211000025272369
1429,CHN43256,vb____,vb,42724.299229900003411,42319552.266900002956390
1430,CHN43262,smmx__,sm,51066.623447199999646,61317870.533799998462200
1431,CHN43306,mtpu__,mt,10375.173958999999741,4141912.283259999938309
1432,CHN43313,ssmx__,ss,152390.226720000006026,93402005.183300003409386
1433,CHN43343,pi____,pi,32924.537602800002787,27151281.573300000280142
1434,CHN43347,pb____,pb,51419.240789700001187,68697271.393600001931190
1435,CHN43349,smmxvr,sm,268599.026922999997623,650126133.218000054359436
1436,CHN43357,vb____,vb,13075.468551199999638,7407765.386009999550879
1437,CHN43363,mtpu__,mt,71640.475060900003882,245102475.629999995231628
1438,CHN43382,smmx__,sm,63833.854262200002267,25238808.682399999350309
1439,CHN43383,smmx__,sm,53571.742696200002683,15201869.068199999630451
1440,CHN43388,pi____,pi,73735.509156300002360,76606933.437800005078316
1441,CHN43422,pi____,pi,29989.086307599998690,21399873.533500000834465
1442,CHN43477,pi____,pi,29880.404954599998746,28516379.233399998396635
1443,CHN43504,pa____,pa,9931.150591580000764,7066083.538279999978840
1444,CHN43523,pa____,pa,42463.770887799997581,82648021.599999994039536
1445,CHN43546,ssshmt,ss,69737.810752200006391,176562243.356999993324280
1446,CHN43644,ssshmt,ss,23109.580800700001419,28160846.578299999237061
1447,CHN43647,pa____,pa,9068.567968920000567,6037693.819339999929070
1448,CHN43651,smmxvr,sm,269253.342569999978878,1192562253.640000104904175
1449,CHN43838,smmxvr,sm,203271.455180999997538,491827916.897000014781952
1450,CHN43842,pb____,pb,8145.684607399999550,4907712.972889999859035
1451,CHN43869,mt____,mt,571818.131836000015028,4096938159.610000133514404
1452,CHN43879,smmx__,sm,161412.568066999985604,229945132.727999985218048
1453,CHN43890,ig____,ig,134612.984354999993229,830383472.315000057220459
1454,CHN43893,suss__,su,123429.349142999999458,352263437.365000009536743
1455,CHN43896,smmxvr,sm,249143.459311000013258,854846197.588999986648560
1456,CHN43936,sumx__,su,59386.960680099997262,139050278.453000009059906
1457,CHN43970,smmxvr,sm,148279.961008000012953,518076664.246999979019165
1458,CHN43994,pa____,pa,19315.048688599999878,20881425.561299998313189
1459,CHN44015,pa____,pa,15047.401008500000898,12539821.403999999165535
1460,CHN44033,smmx__,sm,25301.150734399998328,27428278.426199998706579
1461,CHN44073,pa____,pa,20728.365769200001523,22293292.923200000077486
1462,CHN44081,pa____,pa,58785.854892900002596,94863450.667600005865097
1463,CHN44123,pa____,pa,31696.410805200001050,42974927.806800000369549
1464,CHN44189,mt____,mt,270796.275687000015751,846900869.003000020980835
1465,CHN44233,scpu__,sc,201392.433382999995956,632946629.896999955177307
1466,CHN44241,pb____,pb,8477.641778170000180,3827338.881800000090152
1467,CHN44254,smmx__,sm,31233.541495900000882,33180083.565600000321865
1468,CHN44257,pb____,pb,12106.773968999999852,6140637.531870000064373
1469,CHN44293,ig____,ig,175103.296502999990480,490689727.802999973297119
1470,CHN44302,suss__,su,173764.374497999990126,951032521.276999950408936
1471,CHN44333,smshgl,sm,22619.087743299998692,25417326.173999998718500
1472,CHN44361,pa____,pa,10879.308735500000694,5474556.505339999683201
1473,CHN44374,mt____,mt,18285.581754200000432,11694147.312699999660254
1474,CHN44396,pa____,pa,35096.638188800003263,38673988.647600002586842
1475,CHN44458,scsh__,sc,15878.425982999999178,15262924.272500000894070
1476,CHN44462,ssmx__,ss,98279.458074699999997,108682413.104000002145767
1477,CHN44481,pb____,pb,11300.420415799999319,7327039.462919999845326
1478,CHN44512,pa____,pa,10743.903319099999862,6275692.301210000179708
1479,CHN44542,sssh__,ss,26208.083045399998809,27670865.331099998205900
1480,CHN44603,ig____,ig,44964.592153300000064,93072488.807099997997284
1481,CHN44666,scsh__,sc,28025.411366600001202,43414494.676899999380112
1482,CHN44680,pa____,pa,84116.397958899993682,244082174.247999995946884
1483,CHN44703,pa____,pa,36362.566418800000974,58045909.716399997472763
1484,CHN44715,smss__,sm,30014.525043400000868,35269883.725599996745586
1485,CHN44731,pa____,pa,24969.538161600001331,24724795.867699999362230
1486,CHN44767,mtpu__,mt,426123.503023000026587,1690377446.480000019073486
1487,CHN44768,scsh__,sc,26135.984051700001146,20512052.745600000023842
1488,CHN44796,scsh__,sc,47803.888831800002663,75615397.140000000596046
1489,CHN44830,smsh__,sm,71226.427461300001596,83854625.563099995255470
1490,CHN44848,scpuvr,sc,11545.435522600000695,1225728.091329999966547
1491,CHN44853,smshgl,sm,42875.677011100000527,63154658.448200002312660
1492,CHN44879,ig____,ig,83642.095024099995499,135195945.365000009536743
1493,CHN44940,sssh__,ss,55703.788447099999757,48032405.963500000536442
1494,CHN45005,smss__,sm,50732.903894700000819,35110775.295400001108646
1495,CHN45053,smshgl,sm,48144.677077300002566,40474097.996399998664856
1496,CHN45142,smmx__,sm,41608.864624000001641,37532252.880000002682209
1497,CHN45188,ig____,ig,57458.535573799999838,178757155.548000007867813
1498,CHN45192,pa____,pa,39939.147826400003396,25338432.508999999612570
1499,CHN45235,mt____,mt,72211.071077200002037,236916123.919999986886978
1500,CHN45412,pa____,pa,48301.963334599997324,44979878.136600002646446
1501,CHN45442,pa____,pa,8699.198270639999464,4199896.112660000100732
1502,CHN45473,smshmt,sm,80643.066949999993085,194047126.770000010728836
1503,CHN45561,scsh__,sc,57842.285361399997782,97672494.298700004816055
1504,CHN45637,sssh__,ss,30773.007468700001482,30811730.153200000524521
1505,CHN45814,scsh__,sc,14084.817059400000289,11056105.778200000524521
1506,CHN45762,ssss__,ss,30358.970982899998489,32662553.153000000864267
1507,CHN45765,pa____,pa,81004.636600199999521,156971249.064999997615814
1508,CHN45876,mt____,mt,154731.929109999997308,1021171566.259999990463257
1509,CHN46066,ssmx__,ss,164355.473039000004064,70923652.174700006842613
1510,CHN47418,suss__,su,324322.635346999973990,776316046.026000022888184
1511,HIMAL1,vi____,vi,22617.797752800001035,23981710.560899998992682
1512,HIMAL2,mtpu__,mt,632288.866522000054829,2043589958.750000000000000
1513,HIMAL3,mtam__,mt,114429.513825999994879,164780221.882999986410141
1514,HIMAL4,pa____,pa,551539.484481999999844,1929470609.250000000000000
1515,HIMAL5,mtam__,mt,16228.670981400000528,7396511.340859999880195
1516,HIMAL6,mtam__,mt,19960.717300600001181,10617894.550200000405312
1517,HIMAL7,mtpu__,mt,695021.589722999953665,2862386912.730000019073486
1518,HIMAL8,mtam__,mt,73119.134856300006504,38180147.722499996423721
1519,HIMAL9,ssmxcl,ss,229334.280820000014501,2170964724.760000228881836
1520,HIMAL10,ssmx__,ss,278023.623803000024054,1644631761.099999904632568
1521,HIMAL11,ssss__,ss,78087.179788399997051,149819527.816000014543533
1522,HIMAL12,smmx__,sm,13277.286289199999374,7461093.452960000373423
1523,HIMAL13,vb____,vb,54974.125122500001453,175197379.034999996423721
1524,HIMAL14,scshmt,sc,165131.852974000008544,542780198.455999970436096
1525,HIMAL16,vb____,vb,79700.883162700003595,82134612.878000006079674
1526,HIMAL17,smmx__,sm,25581.533511099998577,21250922.699099998921156
1527,HIMAL18,vb____,vb,147544.339891999989050,209117939.389999985694885
1528,HIMAL19,smsh__,sm,318155.950957999972161,873924992.924999952316284
1529,HIMAL20,vb____,vb,254780.412264000013238,361075829.796000003814697
1530,HIMAL21,scshmt,sc,427766.898135000024922,1498403261.460000038146973
1531,HIMAL22,ssss__,ss,509708.257282999984454,1286175724.380000114440918
1532,HIMAL23,mt____,mt,490680.639948000025470,1521757897.000000000000000
1533,HIMAL24,pa____,pa,5719.667851080000219,1748146.478289999999106
1534,HIMAL25,suadgl,su,32497.620338500000798,56693380.805100001394749
1535,HIMAL26,mt____,mt,43569.352579699996568,61184452.550899997353554
1536,HIMAL27,mt____,mt,17405.728772099999333,13858243.613800000399351
1537,HIMAL28,mt____,mt,209763.187168000004021,256237937.456999987363815
1538,HIMAL29,mtpu__,mt,162485.606387000007089,1319177635.539999961853027
1539,HIMAL30,ssmx__,ss,67425.476660100001027,168863943.240999996662140
1540,HIMAL31,ssmx__,ss,25782.136404400000174,31776665.604400001466274
1541,HIMAL32,ssmx__,ss,113102.951541000002180,400634403.031000018119812
1542,HIMAL33,smmxcl,sm,25045.409903899999335,11884468.766799999400973
1543,HIMAL34,ssmx__,ss,235503.656278999987990,1579947977.710000038146973
1544,HIMAL35,mt____,mt,33051.749218299999484,45853351.475699998438358
1545,HIMAL36,pa__mt,pa,14144.284496000000217,5494321.595150000415742
1546,HIMAL37,pa__mt,pa,14102.281792100000530,4659854.722710000351071
1547,HIMAL38,mt____,mt,278392.635210999986157,533748754.425999999046326
1548,HIMAL39,pa__mt,pa,19293.282247899998765,14702586.806600000709295
1549,HIMAL40,smshmt,sm,86019.471639099996537,187236916.212999999523163
1550,HIMAL41,pa____,pa,46752.129858100001002,109093098.839000001549721
1551,HIMAL42,pa____,pa,61400.071025999997801,222734071.555999994277954
1552,HIMAL43,mtpu__,mt,38717.716831500001717,72953435.866099998354912
1553,HIMAL44,pa____,pa,8475.800342970000202,3270059.871030000038445
1554,HIMAL45,pa____,pa,8392.195364940000218,3113311.727249999996275
1555,HIMAL46,pa____,pa,9129.903543219999847,3626048.781359999906272
1556,HIMAL47,pa____,pa,10955.067525399999795,5663239.862680000253022
1557,HIMAL48,smmxmt,sm,24827.522100900001533,35626582.040399998426437
1558,HIMAL49,pa__mt,pa,8569.130276379999486,3522730.881850000005215
1559,HIMAL50,pa__mt,pa,9540.169797500000641,4089141.085539999883622
1560,HIMAL51,mtpu__,mt,2214802.906549999956042,19005098101.700000762939453
1561,HIMAL52,pa__mt,pa,9756.125410410000768,3760867.832249999977648
1562,HIMAL53,mtpu__,mt,209115.410938999993959,961683406.223000049591064
1563,HIMAL54,smmxmt,sm,31758.324250000001484,43007062.923299998044968
1564,HIMAL55,pa____,pa,17290.087600700000621,18554069.445300001651049
1565,HIMAL56,pa____,pa,17593.582064499998523,10984113.189300000667572
1566,HIMAL57,smshmt,sm,217846.224393999989843,1197282294.440000057220459
1567,HIMAL58,mt____,mt,130186.763573000003817,551287136.741000056266785
1568,HIMAL59,ssmxph,ss,281036.628227000008337,573750199.633999943733215
1569,HIMAL60,smmxmt,sm,210233.316481999994721,563588010.120000004768372
1570,HIMAL62,smshmt,sm,43141.710449899997911,115261330.990999996662140
1571,HIMAL63,smshev,sm,39502.171911099998397,20419330.653299998492002
1572,HIMAL64,mt____,mt,768835.384334999951534,5597355856.930000305175781
1573,HIMAL65,smshev,sm,32373.967423300000519,16874199.547699999064207
1574,HIMAL66,mt____,mt,152729.798553000000538,788373253.814000010490417
1575,HIMAL67,ssmxmt,ss,339637.347325999988243,913266713.833999991416931
1576,HIMAL68,scshmt,sc,104840.974539000002551,332040528.646000027656555
1577,HIMAL69,scshmt,sc,73503.033124399997178,199493761.712999999523163
1578,HIMAL70,pa____,pa,58907.464190799997596,216812880.166000008583069
1579,HIMAL71,ssssmt,ss,37245.312538699996367,44160815.539300002157688
1580,HIMAL72,mt____,mt,543544.190953999990597,1625847320.599999904632568
1581,HIMAL73,ssssmt,ss,8797.869831710000653,4541581.492809999734163
1582,HIMAL74,ssssmt,ss,47584.929968500000541,43293820.359200000762939
1583,HIMAL75,smshmt,sm,135714.500889999995707,389247420.050000011920929
1584,HIMAL76,pa____,pa,7752.140327129999605,3722156.565030000172555
1585,HIMAL77,pa____,pa,18591.782873899999686,17282588.472500000149012
1586,HIMAL78,pa____,pa,21400.132984200001374,12444393.503399999812245
1587,HIMAL79,scshev,sc,81956.760416100005386,351159017.175999999046326
1588,HIMAL80,scshbs,sc,25641.764464200001385,26342001.432799998670816
1589,HIMAL81,scshbs,sc,46760.929852499997651,71144181.577900007367134
1590,HIMAL82,scshbs,sc,30100.779316899999685,42044469.086900003254414
1591,HIMAL83,scshbs,sc,24091.705851700000494,15666189.554899999871850
1592,HIMAL84,scshbs,sc,19801.926310800001374,10581775.472400000318885
1593,HIMAL85,scshbs,sc,13471.114502700000230,4052869.289599999785423
1594,HIMAL86,mt____,mt,85150.091954699993948,243430683.997999995946884
1595,HIMAL87,scshbs,sc,28733.383239399998274,16559013.913899999111891
1596,HIMAL88,pa____,pa,39578.153945700003533,37361115.197300001978874
1597,HIMAL89,scshbs,sc,30893.120962000000873,35064607.409599997103214
1598,HIMAL90,scshbs,sc,16287.580090299999938,9681701.699359999969602
1599,HIMAL91,mt____,mt,43061.946248899999773,22880212.637699998915195
1600,HIMAL92,mt____,mt,12634.539497300000221,6577064.584809999912977
1601,HIMAL93,scshbs,sc,48772.667703999999503,24240602.942800000309944
1602,HIMAL94,mt____,mt,120411.086790000001201,197453723.368999987840652
1603,HIMAL95,smmxcl,sm,19733.594292699999642,10431528.043299999088049
1604,HIMAL96,smmxcl,sm,12726.223678899999868,6542379.066209999844432
1605,HIMAL97,mt____,mt,36409.988727900003141,28939457.477600000798702
1606,HIMAL98,scshbs,sc,130896.465404000002309,229627827.928000003099442
1607,HIMAL99,scshbs,sc,16435.672526999998809,12180915.238500000908971
1608,HIMAL100,pa____,pa,5498.536822899999606,2306382.697110000066459
1609,HIMAL101,scshbs,sc,9035.119247540000288,4815131.547880000434816
1610,HIMAL102,pa____,pa,32831.150842000002740,43564380.555600002408028
1611,HIMAL103,pa____,pa,22776.105385800001386,10016523.072200000286102
1612,HIMAL104,mt____,mt,31294.354737900001055,25179391.366900000721216
1613,HIMAL105,mt____,mt,19684.106220400000893,13436411.147600000724196
1614,HIMAL106,scshbs,sc,191235.356482000002870,542761107.672999978065491
1615,HIMAL107,mt____,mt,12425.460111099999267,5617291.165439999662340
1616,HIMAL108,mt____,mt,823486.968833000049926,1671594778.650000095367432
1617,HIMAL109,smmx__,sm,179192.065434999996796,171543373.849999994039536
1618,HIMAL110,pa____,pa,19830.913764400000218,9434600.735829999670386
1619,HIMAL111,smmxcl,sm,200781.753368000005139,481697797.185000002384186
1620,HIMAL112,pa____,pa,5313.014915619999556,1598858.910119999898598
1621,HIMAL113,mt____,mt,36052.862802900002862,45043190.488799996674061
1622,HIMAL114,mt____,mt,27142.286967600000935,23102414.907600000500679
1623,HIMAL115,mt____,mt,29990.842366100001527,11415014.375600000843406
1624,HIMAL116,ssmx__,ss,158242.127367999986745,374892172.380999982357025
1625,HIMAL117,ssmx__,ss,132283.204394000000320,339259043.287999987602234
1626,HIMAL118,suad__,su,36206.715045899996767,28085221.423399999737740
1627,HIMAL119,ssmx__,ss,67159.874476199998753,104797275.782000005245209
1628,HIMAL120,smsh__,sm,34117.853133999997226,18422299.131099998950958
1629,HIMAL121,mt____,mt,71858.625820600005682,149739100.719000011682510
1630,HIMAL122,smshev,sm,181164.118830999999773,266432870.321999996900558
1631,HIMAL124,smshev,sm,57659.289471600000979,71840901.707300007343292
1632,HIMAL125,smshev,sm,53206.096765100002813,27298071.197399999946356
1633,HIMAL126,smshev,sm,34568.640717900001619,27121333.344300001859665
1634,HIMAL127,smshev,sm,13128.808429000000615,5664028.115810000337660
1635,HIMAL128,smshev,sm,9261.579904869999154,3127751.693839999847114
1636,HIMAL129,smshev,sm,11197.580959400000211,4448979.316660000011325
1637,HIMAL130,smshev,sm,23061.352204200000415,17107122.537200000137091
1638,HIMAL131,smshev,sm,22367.182646199998999,9357538.290559999644756
1639,HIMAL132,smshev,sm,10497.425916000000143,4478708.616879999637604
1640,HIMAL133,smshev,sm,6577.180827690000115,2356645.418109999969602
1641,HIMAL134,smshev,sm,13449.954513799999404,4746368.787770000286400
1642,HIMAL135,smshmt,sm,75708.590813899994828,141090945.970999985933304
1643,HIMAL136,ssmx__,ss,23729.548547700000199,30591108.778599999845028
1644,HIMAL137,smss__,sm,112519.644952999995439,351854384.300999999046326
1645,HIMAL138,ssmx__,ss,27513.143313100001251,29590807.039999999105930
1646,HIMAL139,smss__,sm,21643.634686000001238,21861439.266399998217821
1647,HIMAL140,ssmx__,ss,19526.059382100000221,11018050.179700000211596
1648,HIMAL142,smss__,sm,21984.170767399999022,16731904.955499999225140
1649,HIMAL143,smshmt,sm,24112.345001199999388,16846607.536800000816584
1650,HIMAL144,pa____,pa,20254.643253599999298,20548374.417800001800060
1651,HIMAL145,smshmt,sm,29730.507101600000169,32706673.080899998545647
1652,HIMAL146,smss__,sm,13392.183459699999730,7085100.058170000091195
1653,HIMAL147,smss__,sm,20115.420462900001439,15271670.734200000762939
1654,HIMAL148,pa____,pa,73887.007466499999282,87395375.396400004625320
1655,HIMAL149,smshmt,sm,40428.722248799997033,44032647.640299998223782
1656,HIMAL150,ssmx__,ss,19961.584633300000860,20504941.544500000774860
1657,HIMAL151,ssmx__,ss,38985.514086399998632,32049088.464000001549721
1658,HIMAL152,ssmx__,ss,24393.842060599999968,28272903.259700000286102
1659,HIMAL153,mt____,mt,28671.676855300000170,51858835.018600001931190
1660,HIMAL154,scssmt,sc,18777.639855199999147,17471757.657099999487400
1661,HIMAL155,ssss__,ss,37882.853223500002059,34518602.169399999082088
1662,HIMAL156,mt____,mt,1858244.256039999891073,9087994124.600000381469727
1663,HIMAL157,pa____,pa,10733.013970800000607,7046384.773930000141263
1664,HIMAL158,pa____,pa,49225.987431000001379,32560053.532699998468161
1665,HIMAL160,pa____,pa,39358.523391399998218,30854369.544700000435114
1666,HIMAL161,ssmx__,ss,484688.901466000010259,2711694409.949999809265137
1667,HIMAL162,smshmt,sm,100780.130556000003708,180458258.747999995946884
1668,HIMAL163,smmxmt,sm,264141.297375999973156,1347052522.279999971389771
1669,HIMAL164,ssssmt,ss,135811.635937999992166,165832063.715000003576279
1670,HIMAL165,ssssmt,ss,22698.360174299999926,14590026.292099999263883
1671,HIMAL166,ssssmt,ss,106566.809114000003319,100014433.975999996066093
1672,HIMAL167,smmxev,sm,280874.566401000018232,674079527.095999956130981
1673,HIMAL168,mt____,mt,67047.211900299997069,56071656.917400002479553
1674,HIMAL169,mtpu__,mt,42878.789661900002102,98791716.963599994778633
1675,HIMAL170,scshmt,sc,92396.707099199993536,259064295.935999989509583
1676,HIMAL171,smmxmt,sm,88587.970025600006920,125411431.745000004768372
1677,HIMAL172,smmxcl,sm,257106.978235999995377,549969235.572999954223633
1678,HIMAL173,ssss__,ss,42844.854327599998214,62789171.638300001621246
1679,HIMAL174,smmx__,sm,57481.942094300000463,76251868.007899999618530
1680,HIMAL175,scshmt,sc,16683.910118499999953,14109941.369300000369549
1681,HIMAL176,pa____,pa,64874.534938299999340,50002880.163099996745586
1682,HIMAL177,mtpu__,mt,41359.100938700001279,63105787.683899998664856
1683,HIMAL179,pa____,pa,60083.640358899996500,53151770.042999997735023
1684,HIMAL180,pa____,pa,218142.287444999994477,162879395.168000012636185
1685,HIMAL182,ssmx__,ss,52643.367440900001384,70408414.348299995064735
1686,HIMAL183,smmx__,sm,52469.622850200001267,32006260.280400000512600
1687,HIMAL184,pa____,pa,150688.005253000010271,302599410.205999970436096
1688,HIMAL185,pa____,pa,12208.700322299999243,8190064.772350000217557
1689,HIMAL186,pa____,pa,10135.298172700000578,4911613.706790000200272
1690,HIMAL187,mtpu__,mt,148034.013043999992078,271536027.709999978542328
1691,HIMAL188,scpu__,sc,28841.382406500000798,41462467.390299998223782
1692,HIMAL189,smmx__,sm,59301.564377800001239,91717968.155200004577637
1693,HIMAL190,pa____,pa,7036.391311559999849,3476841.099919999949634
1694,HIMAL191,mtpu__,mt,11427.085273400000005,5127437.755579999648035
1695,HIMAL192,mtpu__,mt,683586.045958000002429,3699074259.820000171661377
1696,HIMAL193,scpu__,sc,14470.456458299999213,8616772.444989999756217
1697,HIMAL194,scshmt,sc,85541.879551299993182,78513403.753199994564056
1698,HIMAL195,mt____,mt,482653.693047999986447,1995964932.299999952316284
1699,HIMAL196,smmxmt,sm,51431.441146099998150,36310276.228399999439716
1700,HIMAL197,mtpu__,mt,396842.677032999985386,2247673966.030000209808350
1701,HIMAL203,smmxmt,sm,662059.308589000022039,3383509679.659999847412109
1702,HIMAL1427,pa____,pa,4527.801323839999895,1397256.132149999961257
1703,HIMAL1428,pa____,pa,5796.392852639999546,1948264.471380000002682
1704,HIMAL1429,smshev,sm,7221.877859019999960,2387491.579640000127256
1705,HIMAL1430,smshev,sm,7447.140578460000143,2086339.185959999915212
1706,HIMAL1431,mtpu__,mt,24596.420424899999489,27544103.416999999433756
1707,HIMAL1434,mt____,mt,50656.512404599998263,78578821.745299994945526
1708,HIMAL1436,smmxev,sm,112093.721757999999681,320387974.091000020503998
1709,HIMAL1437,smmxev,sm,59220.059239900001558,70457253.099700003862381
1710,HIMAL1438,smmxev,sm,73183.708978900001966,199317133.983000010251999
1711,HIMAL1439,pa____,pa,16322.626359300000331,14684917.374399999156594
1712,HIMAL1440,smmxev,sm,117906.701423999998951,498351497.060999989509583
1713,HIMAL1441,smmxev,sm,196687.915947000001324,1014850029.009999990463257
1714,HIMAL1442,smmxev,sm,87335.762591399994562,352897458.888000011444092
1715,HIMAL1443,smmxev,sm,136108.738112999999430,686738238.080000042915344
1716,HIMAL1446,smmxmt,sm,88239.711616700005834,56252004.753399997949600
1717,HIMAL1447,mtpu__,mt,113980.597364999994170,102546554.122999995946884
