Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
23001.330273,34050.8884918,0.160799750742,1068.25239883,335843.211281,54598703.3823,162.572002495,15597.5898708,26798.7710813,867887.125845,2.81939766357,1244.61720925,4024.32883764,1.94025748746,0.00044281314177,186.902187111,4094.74584347,4.95918657434,0.00106607090529,190.172569063,9860.52173817,53.9503311327,0.00646211440525,457.952904267,58759.5398283,7576.77171094,0.132044059262,2728.97343896,214,170
