Mean Obs Qw,Mean Sim Qw,% Error,Mean Obs Qs,Mean Sim Qs,% Error,Max Obs Qw,Max Sim Qw,% Error,Day Peak Qw Obs,Day Peak Qw Sim,Max Obs Qs,Max Sim Qs,% Error,Day Peak Qs Obs,Day Peak Qs Sim,CC Qw,Cov Qw,CC Qs,Cov Qs,Std Qw Obs,Std Qs Obs
20720.3908267,18059.1448384,12.843609035,35389.4687133,22340.899902,36.871332873,52146.1485185,51967.0836832,0.343390337379,200,187,118469.713237,129717.987022,-9.49464084796,200,205,"[[ 1.          0.81932036]
 [ 0.81932036  1.        ]]","[[  3.21316528e+08   2.55562429e+08]
 [  2.55562429e+08   3.02798313e+08]]","[[ 1.          0.76880658]
 [ 0.76880658  1.        ]]","[[  1.98190226e+09   5.95572905e+08]
 [  5.95572905e+08   3.02798313e+08]]",17924.3946564,44516.3021302
