Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
6.87713858795e+248,12454.6223207,0.225023809933,1065.29412615,7.53046675381e+252,854870.343922,8.44166860591,4703.19380355,inf,38087.1028981,0.489052736052,1017.78454217,4022.02013793,9.38369611932,0.00219830246758,186.794834994,4047.41455977,22.7586882142,0.00505700672327,187.971001234,12457.4252976,476.49942553,0.0423388044126,578.289253761,55236.9041033,30842.6882493,0.579174450993,2565.26511469,364,192
