Mean Obs Qw,Mean Sim Qw,% Error,Mean Obs Qs,Mean Sim Qs,% Error,Max Obs Qw,Max Sim Qw,% Error,Day Peak Qw Obs,Day Peak Qw Sim,Max Obs Qs,Max Sim Qs,% Error,Day Peak Qs Obs,Day Peak Qs Sim,CC Qw,Cov Qw,CC Qs,Cov Qs,Std Qw Obs,Std Qs Obs
20720.3908267,18972.8777026,8.43378456865,35389.4687133,23812.3236652,32.7135316494,52146.1485185,61275.705794,-17.5076348586,200,214,118469.713237,228388.926643,-92.7825436584,200,213,"[[ 1.          0.70877102]
 [ 0.70877102  1.        ]]","[[  3.21316528e+08   2.57145481e+08]
 [  2.57145481e+08   4.09649873e+08]]","[[ 1.          0.66407847]
 [ 0.66407847  1.        ]]","[[  1.98190226e+09   5.98366033e+08]
 [  5.98366033e+08   4.09649873e+08]]",17924.3946564,44516.3021302
