Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
18908.2903019,24367.9199259,0.412626357516,878.159055717,150263.310729,3865487.25651,38.2373335861,6978.68950348,20135.9832448,123642.788324,1.29777996377,935.176885368,4022.66017618,20.1419948711,0.00469776072433,186.824689349,4074.21484975,39.811157754,0.00885985317316,189.219046678,7949.38376626,288.020957209,0.0415376484646,369.193789087,49467.744247,48983.1977578,1.01618658004,2297.43392357,214,214
