Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
23447.336418,35766.5013467,0.2108476219,492.117554529,446421.973104,13463465.6653,49.4178253296,9369.5968606,47243.3180639,312944.30608,1.31367605419,991.552547333,884.053866735,0.0525560567628,4.26926421547e-05,18.5547057121,886.913699879,0.14537248399,0.000134172086594,18.6147284826,1903.69983834,3.77794838291,0.00212514332941,39.955246613,87352.996592,22183.9221029,0.258369838608,1833.38279015,215,212
