Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
19751.2673061,27270.401975,0.513975289325,917.309495982,132308.524682,2709891.39165,32.1362018842,6144.81411293,19610.0705623,105513.540836,1.34875378791,910.751885684,4023.92333648,25.0599825225,0.00588663337497,186.883354392,4055.27417581,50.6735882395,0.0114706465351,188.339383627,8324.26641803,478.024264285,0.0650412833042,386.604490437,47546.8581829,56429.4264227,1.25194538018,2208.22207706,201,233
