Mean Obs Qw,Mean Sim Qw,% Error,Mean Obs Qs,Mean Sim Qs,% Error,Max Obs Qw,Max Sim Qw,% Error,Day Peak Qw Obs,Day Peak Qw Sim,Max Obs Qs,Max Sim Qs,% Error,Day Peak Qs Obs,Day Peak Qs Sim,CC Qw,Cov Qw,CC Qs,Cov Qs,Std Qw Obs,Std Qs Obs
11036.6571996,12311.4764916,-11.5507736536,14391.3623649,22004.1155734,-52.8980718817,41997.1633333,56232.3396892,-33.8955663336,244,228,68813.2426143,196689.211837,-185.830465714,259,217,"[[ 1.          0.63165303]
 [ 0.63165303  1.        ]]","[[  2.26603539e+08   1.88783482e+08]
 [  1.88783482e+08   3.94188664e+08]]","[[ 1.          0.58091721]
 [ 0.58091721  1.        ]]","[[  6.65621916e+08   2.97563814e+08]
 [  2.97563814e+08   3.94188664e+08]]",15052.6690097,25798.471448
