Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
16368.6291917,26864.1734286,0.363227069202,343.548180706,141901.999868,4170961.52647,31.6186573533,2978.26857229,26513.8785173,113535.41181,1.16908089926,556.47877543,884.000638406,0.308181973662,0.000317415450377,18.5535885449,884.789947239,0.839033221037,0.000814266829689,18.5701547222,1835.02224391,11.1136587317,0.00739832134652,38.5138270327,60676.4908216,54438.8101468,0.909329701005,1273.49076024,214,217
