Mean Obs Qw,Mean Sim Qw,% Error,Mean Obs Qs,Mean Sim Qs,% Error,Max Obs Qw,Max Sim Qw,% Error,Day Peak Qw Obs,Day Peak Qw Sim,Max Obs Qs,Max Sim Qs,% Error,Day Peak Qs Obs,Day Peak Qs Sim,CC Qw,Cov Qw,CC Qs,Cov Qs,Std Qw Obs,Std Qs Obs
20720.3908267,18968.1936415,8.45639061478,35389.4687133,20836.5219606,41.1222526978,52146.1485185,61523.73691,-17.9832809477,200,190,118469.713237,141683.226555,-19.594470759,200,201,"[[ 1.          0.79230528]
 [ 0.79230528  1.        ]]","[[  3.21316528e+08   2.66140934e+08]
 [  2.66140934e+08   3.51160122e+08]]","[[ 1.          0.74564035]
 [ 0.74564035  1.        ]]","[[  1.98190226e+09   6.22046881e+08]
 [  6.22046881e+08   3.51160122e+08]]",17924.3946564,44516.3021302
