Mean Qw,Mean Qs,Mean SSC,Mean Qb,Max Qw,Max Qs,Max SSC,Max Qb,SD Qw,SD Qs,SD SSC,SD Qb,Qw 10 %ile,Qs 10 %ile,SSC 10 %ile,QB 10 %ile,Qw 20 %ile,Qs 20 %ile,SSC 20 %ile,QB 20 %ile,Qw 50 %ile,Qs 50 %ile,SSC 50 %ile,QB 50 %ile,Qw 90 %ile,Qs 90 %ile,SSC 90 %ile,QB 90 %ile,DOY Peak Qw,DOY Peak Qs
19046.3027472,24032.2642819,0.454997755161,884.568777415,132288.731399,3223192.08797,26.4940681018,6143.89485209,19088.2044993,100548.470381,1.16032696686,886.514823436,4022.6877007,24.9762500605,0.0058449849669,186.825967673,4048.94529385,49.2705295318,0.0109954353795,188.045450917,8661.53385762,436.533031696,0.057054503269,402.268225843,48972.548139,56861.4984895,1.19286846921,2274.43549592,191,201
